image_id,angle,speed,image_file_paths
4562,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4562.png
4563,0.375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4563.png
4564,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4564.png
4565,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4565.png
4566,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4566.png
4567,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4567.png
4568,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4568.png
4569,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4569.png
4570,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4570.png
4571,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4571.png
4572,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4572.png
4573,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4573.png
4574,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4574.png
4575,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4575.png
4576,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4576.png
4577,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4577.png
4578,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4578.png
4579,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4579.png
4580,0.125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4580.png
4581,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4581.png
4582,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4582.png
4583,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4583.png
4584,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4584.png
4585,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4585.png
4586,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4586.png
4587,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4587.png
4588,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4588.png
4589,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4589.png
4590,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4590.png
4591,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4591.png
4592,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4592.png
4593,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4593.png
4594,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4594.png
4595,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4595.png
4596,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4596.png
4597,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4597.png
4598,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4598.png
4599,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4599.png
4600,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4600.png
4601,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4601.png
4602,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4602.png
4603,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4603.png
4604,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4604.png
4605,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4605.png
4606,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4606.png
4607,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4607.png
4608,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4608.png
4609,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4609.png
4610,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4610.png
4611,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4611.png
4612,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4612.png
4613,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4613.png
4614,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4614.png
4615,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4615.png
4616,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4616.png
4617,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4617.png
4618,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4618.png
4619,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4619.png
4620,0.9375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4620.png
4621,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4621.png
4622,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4622.png
4623,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4623.png
4624,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4624.png
4625,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4625.png
4626,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4626.png
4627,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4627.png
4628,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4628.png
4629,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4629.png
4630,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4630.png
4631,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4631.png
4632,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4632.png
4633,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4633.png
4634,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4634.png
4635,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4635.png
4636,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4636.png
4637,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4637.png
4638,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4638.png
4639,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4639.png
4640,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4640.png
4641,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4641.png
4642,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4642.png
4643,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4643.png
4644,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4644.png
4645,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4645.png
4646,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4646.png
4647,0.25,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4647.png
4648,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4648.png
4649,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4649.png
4650,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4650.png
4651,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4651.png
4652,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4652.png
4653,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4653.png
4654,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4654.png
4655,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4655.png
4656,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4656.png
4657,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4657.png
4658,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4658.png
4659,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4659.png
4660,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4660.png
4661,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4661.png
4662,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4662.png
4663,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4663.png
4664,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4664.png
4665,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4665.png
4666,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4666.png
4667,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4667.png
4668,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4668.png
4669,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4669.png
4670,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4670.png
4671,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4671.png
4672,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4672.png
4673,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4673.png
4674,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4674.png
4675,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4675.png
4676,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4676.png
4677,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4677.png
4678,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4678.png
4679,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4679.png
4680,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4680.png
4681,0.25,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4681.png
4682,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4682.png
4683,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\4683.png
